iter,case,idx,triplet_idx,raw_relation,is_new_relation,relation_status,cumulative_relations_after_event
iter0,case4_detail_strict,523,1,startDateOfCareer,True,new,326
iter0,case4_detail_strict,523,2,associatedWith,False,reused,326
iter0,case4_detail_strict,524,0,homeGround,False,reused,326
iter0,case4_detail_strict,524,1,numberOfMembers,False,reused,326
iter0,case4_detail_strict,524,2,hasTeam,True,new,327
iter0,case4_detail_strict,525,0,foundingDate,False,reused,327
iter0,case4_detail_strict,525,1,produces,False,reused,327
iter0,case4_detail_strict,525,2,keyPerson,False,reused,327
iter0,case4_detail_strict,526,0,birthPlace,False,reused,327
iter0,case4_detail_strict,526,1,ethnicGroup,False,reused,327
iter0,case4_detail_strict,526,2,citizenship,False,reused,327
iter0,case4_detail_strict,526,3,spouse,False,reused,327
iter0,case4_detail_strict,527,0,populationDensity,False,reused,327
iter0,case4_detail_strict,527,1,utcOffset,False,reused,327
iter0,case4_detail_strict,528,0,northOf,True,new,328
iter0,case4_detail_strict,528,1,locationOf,True,new,329
iter0,case4_detail_strict,529,0,isA,False,reused,329
iter0,case4_detail_strict,529,1,genre,False,reused,329
iter0,case4_detail_strict,529,2,playedWith,False,reused,329
iter0,case4_detail_strict,530,0,earnings,False,reused,329
iter0,case4_detail_strict,531,0,absoluteMagnitude,False,reused,329
iter0,case4_detail_strict,531,1,orbitalPeriod,False,reused,329
iter0,case4_detail_strict,532,0,productionLocation,False,reused,329
iter0,case4_detail_strict,532,1,productionEndYear,False,reused,329
iter0,case4_detail_strict,533,0,dateOfBirth,False,reused,329
iter0,case4_detail_strict,533,1,placeOfBirth,False,reused,329
iter0,case4_detail_strict,533,2,placeOfDeath,False,reused,329
iter0,case4_detail_strict,533,3,placeOfDeath,False,reused,329
iter0,case4_detail_strict,534,0,birthPlace,False,reused,329
iter0,case4_detail_strict,534,1,dateOfBirth,False,reused,329
iter0,case4_detail_strict,534,2,education,False,reused,329
iter0,case4_detail_strict,534,3,degree,False,reused,329
iter0,case4_detail_strict,534,4,placeOfDeath,False,reused,329
iter0,case4_detail_strict,535,0,location,False,reused,329
iter0,case4_detail_strict,535,1,undergraduateStudents,False,reused,329
iter0,case4_detail_strict,535,2,doctoralStudents,False,reused,329
iter0,case4_detail_strict,536,0,leaderTitle,False,reused,329
iter0,case4_detail_strict,537,0,headquarteredIn,False,reused,329
iter0,case4_detail_strict,537,1,postalCode,False,reused,329
iter0,case4_detail_strict,537,2,numberOfStaffMembers,False,reused,329
iter0,case4_detail_strict,537,3,enrollment,False,reused,329
iter0,case4_detail_strict,537,4,totalNumberOfStudents,False,reused,329
iter0,case4_detail_strict,538,0,birthPlace,False,reused,329
iter0,case4_detail_strict,538,1,dateOfBirth,False,reused,329
iter0,case4_detail_strict,538,2,nationality,False,reused,329
iter0,case4_detail_strict,538,3,selectedBy,False,reused,329
iter0,case4_detail_strict,538,4,placeOfDeath,False,reused,329
iter0,case4_detail_strict,539,0,epoch,False,reused,329
iter0,case4_detail_strict,539,1,apoapsis,False,reused,329
iter0,case4_detail_strict,539,2,rotation_period,False,reused,329
iter0,case4_detail_strict,539,3,periapsis,False,reused,329
iter0,case4_detail_strict,540,0,isPartOf,False,reused,329
iter0,case4_detail_strict,540,1,elevationAboveSeaLevel,False,reused,329
iter0,case4_detail_strict,540,2,utcOffset,False,reused,329
iter0,case4_detail_strict,540,3,leaderTitle,False,reused,329
iter0,case4_detail_strict,541,0,operatedBy,False,reused,329
iter0,case4_detail_strict,542,0,servedAs,False,reused,329
iter0,case4_detail_strict,542,1,contains,False,reused,329
iter0,case4_detail_strict,543,0,numberOfMembers,False,reused,329
iter0,case4_detail_strict,543,1,manager,False,reused,329
iter0,case4_detail_strict,543,2,playedInLeague,False,reused,329
iter0,case4_detail_strict,543,3,country,False,reused,329
iter0,case4_detail_strict,544,0,owns,False,reused,329
iter0,case4_detail_strict,544,1,address,False,reused,329
iter0,case4_detail_strict,544,2,architect,False,reused,329
iter0,case4_detail_strict,544,3,startDateConstruction,False,reused,329
iter0,case4_detail_strict,544,4,currentTenants,False,reused,329
iter0,case4_detail_strict,545,0,leaderTitle,False,reused,329
iter0,case4_detail_strict,545,1,governmentType,False,reused,329
iter0,case4_detail_strict,545,2,utcOffset,False,reused,329
iter0,case4_detail_strict,545,3,populationDensity,False,reused,329
iter0,case4_detail_strict,546,0,governmentType,False,reused,329
iter0,case4_detail_strict,546,1,leaderTitle,False,reused,329
iter0,case4_detail_strict,546,2,elevationAboveSeaLevel,False,reused,329
iter0,case4_detail_strict,547,0,leaderTitle,False,reused,329
iter0,case4_detail_strict,547,1,isPartOf,False,reused,329
iter0,case4_detail_strict,547,2,populationDensity,False,reused,329
iter0,case4_detail_strict,548,0,location,False,reused,329
iter0,case4_detail_strict,548,1,yearErected,False,reused,329
iter0,case4_detail_strict,548,2,isLocatedIn,False,reused,329
iter0,case4_detail_strict,548,3,county,False,reused,329
iter0,case4_detail_strict,548,4,isPartOf,False,reused,329
iter0,case4_detail_strict,548,5,county,False,reused,329
iter0,case4_detail_strict,548,6,county,False,reused,329
iter0,case4_detail_strict,548,7,direction,False,reused,329
iter0,case4_detail_strict,548,8,locationRelation,False,reused,329
iter0,case4_detail_strict,549,0,discoveredBy,False,reused,329
iter0,case4_detail_strict,549,1,orbitalPeriod,False,reused,329
iter0,case4_detail_strict,550,0,bornIn,False,reused,329
iter0,case4_detail_strict,551,0,isPartOf,False,reused,329
iter0,case4_detail_strict,552,0,location,False,reused,329
iter0,case4_detail_strict,552,1,affiliation,False,reused,329
iter0,case4_detail_strict,553,0,address,False,reused,329
iter0,case4_detail_strict,553,1,currentTenants,False,reused,329
iter0,case4_detail_strict,553,2,architect,False,reused,329
iter0,case4_detail_strict,553,3,ownedBy,False,reused,329
iter0,case4_detail_strict,553,4,location,False,reused,329
iter0,case4_detail_strict,553,5,constructionStart,False,reused,329
iter0,case4_detail_strict,553,6,country,False,reused,329
iter0,case4_detail_strict,554,0,location,False,reused,329
iter0,case4_detail_strict,555,0,county,False,reused,329
iter0,case4_detail_strict,555,1,isPartOf,False,reused,329
iter0,case4_detail_strict,555,2,establishmentYear,False,reused,329
iter0,case4_detail_strict,555,3,county,False,reused,329
iter0,case4_detail_strict,555,4,county,False,reused,329
iter0,case4_detail_strict,555,5,county,False,reused,329
iter0,case4_detail_strict,555,6,southeast_of,False,reused,329
iter0,case4_detail_strict,555,7,southeast_of,False,reused,329
iter0,case4_detail_strict,556,0,affiliation,False,reused,329
iter0,case4_detail_strict,556,1,status,False,reused,329
iter0,case4_detail_strict,556,2,location,False,reused,329
iter0,case4_detail_strict,556,3,director,False,reused,329
iter0,case4_detail_strict,556,4,staffMembers,False,reused,329
iter0,case4_detail_strict,556,5,sportsOffered,False,reused,329
iter0,case4_detail_strict,556,6,address,False,reused,329
iter0,case4_detail_strict,557,0,education,False,reused,329
iter0,case4_detail_strict,557,1,graduatedFrom,True,new,330
iter0,case4_detail_strict,557,2,yearOfGraduation,True,new,331
iter0,case4_detail_strict,557,3,birthPlace,False,reused,331
iter0,case4_detail_strict,557,4,dateOfBirth,False,reused,331
iter0,case4_detail_strict,558,0,produced,False,reused,331
iter0,case4_detail_strict,558,1,extinctionDate,True,new,332
iter0,case4_detail_strict,559,0,location,False,reused,332
iter0,case4_detail_strict,559,1,industry,False,reused,332
iter0,case4_detail_strict,559,2,serves,False,reused,332
iter0,case4_detail_strict,560,0,city,False,reused,332
iter0,case4_detail_strict,560,1,undergraduateStudents,False,reused,332
iter0,case4_detail_strict,561,0,postalCodeRange,True,new,333
iter0,case4_detail_strict,562,0,created,True,new,334
iter0,case4_detail_strict,562,1,broadcastedBy,False,reused,334
iter0,case4_detail_strict,562,2,isStarOf,True,new,335
iter0,case4_detail_strict,563,0,director,False,reused,335
iter0,case4_detail_strict,563,1,status,False,reused,335
iter0,case4_detail_strict,563,2,affiliation,False,reused,335
iter0,case4_detail_strict,563,3,location,False,reused,335
iter0,case4_detail_strict,563,4,campus_location,True,new,336
iter0,case4_detail_strict,564,0,governmentType,False,reused,336
iter0,case4_detail_strict,564,1,utcOffset,False,reused,336
iter0,case4_detail_strict,564,2,isPartOf,False,reused,336
iter0,case4_detail_strict,564,3,populationDensity,False,reused,336
iter0,case4_detail_strict,565,0,discovered,False,reused,336
iter0,case4_detail_strict,565,1,orbitalPeriod,False,reused,336
iter0,case4_detail_strict,565,2,absoluteMagnitude,False,reused,336
iter0,case4_detail_strict,565,3,apoapsis,False,reused,336
iter0,case4_detail_strict,566,0,playedInLeague,False,reused,336
iter0,case4_detail_strict,566,1,country,False,reused,336
iter0,case4_detail_strict,567,0,birthDate,False,reused,336
iter0,case4_detail_strict,567,1,wrote,False,reused,336
iter0,case4_detail_strict,568,0,homeGround,False,reused,336
iter0,case4_detail_strict,568,1,location,False,reused,336
iter0,case4_detail_strict,568,2,full_name,False,reused,336
iter0,case4_detail_strict,568,3,league,False,reused,336
iter0,case4_detail_strict,568,4,isChampionOf,False,reused,336
iter0,case4_detail_strict,569,0,currency,False,reused,336
iter0,case4_detail_strict,569,1,servesAs,True,new,337
iter0,case4_detail_strict,569,2,isA,False,reused,337
iter0,case4_detail_strict,569,3,servedAs,False,reused,337
iter0,case4_detail_strict,569,4,isHomeTo,False,reused,337
iter0,case4_detail_strict,570,0,genre,False,reused,337
iter0,case4_detail_strict,570,1,publicationDate,False,reused,337
iter0,case4_detail_strict,570,2,followedBy,False,reused,337
iter0,case4_detail_strict,570,3,publisher,False,reused,337
iter0,case4_detail_strict,571,0,diedIn,False,reused,337
iter0,case4_detail_strict,572,0,bornOn,False,reused,337
iter0,case4_detail_strict,572,1,currentTeam,False,reused,337
iter0,case4_detail_strict,572,2,managerOfCurrentTeam,True,new,338
iter0,case4_detail_strict,572,3,location,False,reused,338
iter0,case4_detail_strict,572,4,previousTeam,False,reused,338
iter0,case4_detail_strict,573,0,bornIn,False,reused,338
iter0,case4_detail_strict,573,1,diedIn,False,reused,338
iter0,case4_detail_strict,573,2,nationality,False,reused,338
iter0,case4_detail_strict,573,3,attendedSchool,False,reused,338
iter0,case4_detail_strict,573,4,country,False,reused,338
iter0,case4_detail_strict,574,0,manufacturer,False,reused,338
iter0,case4_detail_strict,574,1,foundingPlace,False,reused,338
iter0,case4_detail_strict,574,2,productionPeriod,False,reused,338
iter0,case4_detail_strict,574,3,length,False,reused,338
iter0,case4_detail_strict,575,0,powerType,False,reused,338
iter0,case4_detail_strict,575,1,length,False,reused,338
iter0,case4_detail_strict,575,2,engine,False,reused,338
iter0,case4_detail_strict,576,0,diedIn,False,reused,338
iter0,case4_detail_strict,576,1,bornIn,False,reused,338
iter0,case4_detail_strict,576,2,nationalAnthem,False,reused,338
iter0,case4_detail_strict,577,0,ethnicGroup,False,reused,338
iter0,case4_detail_strict,578,0,diedIn,False,reused,338
iter0,case4_detail_strict,579,0,location,False,reused,338
iter0,case4_detail_strict,579,1,undergraduateStudents,False,reused,338
iter0,case4_detail_strict,579,2,staffMembers,False,reused,338
iter0,case4_detail_strict,579,3,totalNumberOfStudents,False,reused,338
iter0,case4_detail_strict,580,0,produced,False,reused,338
iter0,case4_detail_strict,580,1,locationOfProduction,False,reused,338
iter0,case4_detail_strict,581,0,nationalAnthem,False,reused,338
iter0,case4_detail_strict,582,0,bornOn,False,reused,338
iter0,case4_detail_strict,582,1,attendedSchool,False,reused,338
iter0,case4_detail_strict,582,2,becameProfessional,True,new,339
iter0,case4_detail_strict,582,3,deathDate,False,reused,339
iter0,case4_detail_strict,583,0,isA,False,reused,339
iter0,case4_detail_strict,583,1,servedAs,False,reused,339
iter0,case4_detail_strict,583,2,foundIn,False,reused,339
iter0,case4_detail_strict,583,3,currency,False,reused,339
iter0,case4_detail_strict,583,4,inhabitedBy,False,reused,339
iter0,case4_detail_strict,584,0,numberOfEmployees,False,reused,339
iter0,case4_detail_strict,584,1,industry,False,reused,339
iter0,case4_detail_strict,585,0,genre,False,reused,339
iter0,case4_detail_strict,585,1,author,False,reused,339
iter0,case4_detail_strict,585,2,publisher,False,reused,339
iter0,case4_detail_strict,585,3,precedes,False,reused,339
iter0,case4_detail_strict,585,4,follows,True,new,340
iter0,case4_detail_strict,586,0,industry,False,reused,340
iter0,case4_detail_strict,586,1,location,False,reused,340
iter0,case4_detail_strict,586,2,serves,False,reused,340
iter0,case4_detail_strict,587,0,precedes,False,reused,340
iter0,case4_detail_strict,588,0,country,False,reused,340
iter0,case4_detail_strict,588,1,architect,False,reused,340
iter0,case4_detail_strict,588,2,ownedBy,False,reused,340
iter0,case4_detail_strict,588,3,ownedBuilding,True,new,341
iter0,case4_detail_strict,588,4,constructionStart,False,reused,341
iter0,case4_detail_strict,588,5,completedOn,False,reused,341
iter0,case4_detail_strict,589,0,location,False,reused,341
iter0,case4_detail_strict,590,0,revenue,False,reused,341
iter0,case4_detail_strict,591,0,location,False,reused,341
iter0,case4_detail_strict,591,1,contains,False,reused,341
iter0,case4_detail_strict,591,2,produces,False,reused,341
iter0,case4_detail_strict,591,3,produces,False,reused,341
iter0,case4_detail_strict,592,0,placeOfBirth,False,reused,341
iter0,case4_detail_strict,593,0,runwayLength,False,reused,341
iter0,case4_detail_strict,593,1,isPartOf,False,reused,341
iter0,case4_detail_strict,593,2,operator,False,reused,341
iter0,case4_detail_strict,593,3,isBasedIn,False,reused,341
iter0,case4_detail_strict,593,4,country,False,reused,341
iter0,case4_detail_strict,594,0,postalCode,False,reused,341
iter0,case4_detail_strict,595,0,associatedWith,False,reused,341
iter0,case4_detail_strict,595,1,birthPlace,False,reused,341
iter0,case4_detail_strict,595,2,beganMusicalCareer,False,reused,341
iter0,case4_detail_strict,596,0,birthPlace,False,reused,341
iter0,case4_detail_strict,596,1,diedIn,False,reused,341
iter0,case4_detail_strict,596,2,occupation,False,reused,341
iter0,case4_detail_strict,596,3,birthDate,False,reused,341
iter0,case4_detail_strict,596,4,attendedSchool,False,reused,341
iter0,case4_detail_strict,596,5,deathDate,False,reused,341
iter0,case4_detail_strict,597,0,releaseDate,False,reused,341
iter0,case4_detail_strict,598,0,nationalAnthem,False,reused,341
iter0,case4_detail_strict,599,0,bornIn,False,reused,341
iter0,case4_detail_strict,599,1,dateOfBirth,False,reused,341
iter0,case4_detail_strict,599,2,awarded,True,new,342
iter0,case4_detail_strict,599,3,retiredOn,False,reused,342
iter0,case4_detail_strict,599,4,placeOfDeath,False,reused,342
iter0,case4_detail_strict,600,0,currentTenants,False,reused,342
iter0,case4_detail_strict,600,1,address,False,reused,342
iter0,case4_detail_strict,600,2,ownedBy,False,reused,342
iter0,case4_detail_strict,601,0,area,False,reused,342
iter0,case4_detail_strict,602,0,birthPlace,False,reused,342
iter0,case4_detail_strict,602,1,dateOfBirth,False,reused,342
iter0,case4_detail_strict,602,2,selectedBy,False,reused,342
iter0,case4_detail_strict,602,3,wasMemberOf,False,reused,342
iter0,case4_detail_strict,602,4,placeOfDeath,False,reused,342
iter0,case4_detail_strict,603,0,isAffiliatedTo,False,reused,342
iter0,case4_detail_strict,603,1,establishmentYear,False,reused,342
iter0,case4_detail_strict,604,0,operatingOrganization,False,reused,342
iter0,case4_detail_strict,604,1,icaoLocationIdentifier,False,reused,342
iter0,case4_detail_strict,605,0,location,False,reused,342
iter0,case4_detail_strict,605,1,numberOfMembers,False,reused,342
iter0,case4_detail_strict,606,0,serves,False,reused,342
iter0,case4_detail_strict,606,1,icaoIdentifier,False,reused,342
iter0,case4_detail_strict,607,0,playsMusic,True,new,343
iter0,case4_detail_strict,607,1,isMemberOf,False,reused,343
iter0,case4_detail_strict,608,0,rotationPeriod,False,reused,343
iter0,case4_detail_strict,608,1,periapsis,False,reused,343
iter0,case4_detail_strict,608,2,epoch,False,reused,343
iter0,case4_detail_strict,609,0,keyPersonFor,True,new,344
iter0,case4_detail_strict,609,1,parentCompany,True,new,345
iter0,case4_detail_strict,610,0,support,True,new,346
iter0,case4_detail_strict,610,1,undergraduateStudentCount,False,reused,346
iter0,case4_detail_strict,611,0,location,False,reused,346
iter0,case4_detail_strict,611,1,elevationAboveSeaLevel,False,reused,346
iter0,case4_detail_strict,611,2,location,False,reused,346
iter0,case4_detail_strict,611,3,operator,False,reused,346
iter0,case4_detail_strict,612,0,founded,False,reused,346
iter0,case4_detail_strict,613,0,bornIn,False,reused,346
iter0,case4_detail_strict,613,1,diedIn,False,reused,346
iter0,case4_detail_strict,613,2,ethnicGroup,False,reused,346
iter0,case4_detail_strict,613,3,ethnicGroup,False,reused,346
iter0,case4_detail_strict,614,0,servedAs,False,reused,346
iter0,case4_detail_strict,614,1,locatedInCountry,False,reused,346
iter0,case4_detail_strict,614,2,currency,False,reused,346
iter0,case4_detail_strict,614,3,type,False,reused,346
iter0,case4_detail_strict,615,0,birthPlace,False,reused,346
iter0,case4_detail_strict,615,1,dateOfBirth,False,reused,346
iter0,case4_detail_strict,615,2,nationality,False,reused,346
iter0,case4_detail_strict,615,3,awardedTo,False,reused,346
iter0,case4_detail_strict,615,4,awardedBy,False,reused,346
iter0,case4_detail_strict,615,5,retiredOn,False,reused,346
iter0,case4_detail_strict,615,6,deathPlace,False,reused,346
iter0,case4_detail_strict,616,0,ground,False,reused,346
iter0,case4_detail_strict,616,1,manager,False,reused,346
iter0,case4_detail_strict,616,2,currentClub,False,reused,346
iter0,case4_detail_strict,616,3,height,False,reused,346
iter0,case4_detail_strict,616,4,formerClub,True,new,347
iter0,case4_detail_strict,617,0,location,False,reused,347
iter0,case4_detail_strict,617,1,makes,False,reused,347
iter0,case4_detail_strict,618,0,numberOfEmployees,False,reused,347
iter0,case4_detail_strict,618,1,foundingDate,False,reused,347
iter0,case4_detail_strict,619,0,bornOn,False,reused,347
iter0,case4_detail_strict,619,1,currentTeam,False,reused,347
iter0,case4_detail_strict,619,2,manager,False,reused,347
iter0,case4_detail_strict,619,3,location,False,reused,347
iter0,case4_detail_strict,619,4,currentTeam,False,reused,347
iter0,case4_detail_strict,620,0,timeZone,False,reused,347
iter0,case4_detail_strict,620,1,timeZone,False,reused,347
iter0,case4_detail_strict,620,2,populationDensity,False,reused,347
iter0,case4_detail_strict,620,3,leaderName,False,reused,347
iter0,case4_detail_strict,621,0,epoch,False,reused,347
iter0,case4_detail_strict,622,0,ethnicGroup,False,reused,347
iter0,case4_detail_strict,622,1,ethnicGroup,False,reused,347
iter0,case4_detail_strict,623,0,assemblyLineLocation,False,reused,347
iter0,case4_detail_strict,624,0,bodyStyle,False,reused,347
iter0,case4_detail_strict,624,1,assemblyLocation,False,reused,347
iter0,case4_detail_strict,624,2,productionEndYear,False,reused,347
iter0,case4_detail_strict,625,0,playedInLeague,False,reused,347
iter0,case4_detail_strict,627,0,keyPersonFor,False,reused,347
iter0,case4_detail_strict,627,1,founded,False,reused,347
iter0,case4_detail_strict,627,2,makesProduct,True,new,348
iter0,case4_detail_strict,628,0,architect,False,reused,348
iter0,case4_detail_strict,628,1,location,False,reused,348
iter0,case4_detail_strict,629,0,numberOfMembers,False,reused,348
iter0,case4_detail_strict,629,1,playedInLeague,False,reused,348
iter0,case4_detail_strict,629,2,country,False,reused,348
iter0,case4_detail_strict,629,3,homeGround,False,reused,348
iter0,case4_detail_strict,629,4,location,False,reused,348
iter0,case4_detail_strict,629,5,championships,True,new,349
iter0,case4_detail_strict,630,0,isA,False,reused,349
iter0,case4_detail_strict,630,1,origin,True,new,350
iter0,case4_detail_strict,630,2,startedPerforming,False,reused,350
iter0,case4_detail_strict,630,3,playedWith,False,reused,350
iter0,case4_detail_strict,631,0,born,False,reused,350
iter0,case4_detail_strict,631,1,occupation,False,reused,350
iter0,case4_detail_strict,631,2,wasOn,False,reused,350
iter0,case4_detail_strict,632,0,foundingDate,False,reused,350
iter0,case4_detail_strict,632,1,location,False,reused,350
iter0,case4_detail_strict,632,2,timeZone,False,reused,350
iter0,case4_detail_strict,633,0,dateOfBirth,False,reused,350
iter0,case4_detail_strict,633,1,placeOfBirth,False,reused,350
iter0,case4_detail_strict,633,2,dateOfDeath,False,reused,350
iter0,case4_detail_strict,633,3,placeOfDeath,False,reused,350
iter0,case4_detail_strict,633,4,education,False,reused,350
iter0,case4_detail_strict,633,5,role,False,reused,350
iter0,case4_detail_strict,633,6,role,False,reused,350
iter0,case4_detail_strict,633,7,yearInPosition,False,reused,350
iter0,case4_detail_strict,634,0,length,False,reused,350
iter0,case4_detail_strict,634,1,powerType,False,reused,350
iter0,case4_detail_strict,635,0,location,False,reused,350
iter0,case4_detail_strict,635,1,operatedBy,False,reused,350
iter0,case4_detail_strict,635,2,elevationAboveSeaLevel,False,reused,350
iter0,case4_detail_strict,635,3,runwayLength,False,reused,350
iter0,case4_detail_strict,635,4,name,False,reused,350
iter0,case4_detail_strict,636,0,firstAired,False,reused,350
iter0,case4_detail_strict,636,1,starredIn,False,reused,350
iter0,case4_detail_strict,636,2,broadcastedBy,False,reused,350
iter0,case4_detail_strict,636,3,location,False,reused,350
iter0,case4_detail_strict,637,0,successor,False,reused,350
iter0,case4_detail_strict,637,1,spouse,False,reused,350
iter0,case4_detail_strict,637,2,countryOfBirth,False,reused,350
iter0,case4_detail_strict,637,3,ethnicGroup,False,reused,350
iter0,case4_detail_strict,638,0,county,False,reused,350
iter0,case4_detail_strict,638,1,erectedIn,True,new,351
iter0,case4_detail_strict,638,2,erectedIn,False,reused,351
iter0,case4_detail_strict,639,0,mission,False,reused,351
iter0,case4_detail_strict,639,1,mission,False,reused,351
iter0,case4_detail_strict,640,0,isEthnicGroup,False,reused,351
iter0,case4_detail_strict,640,1,birthPlace,False,reused,351
iter0,case4_detail_strict,640,2,diedIn,False,reused,351
iter0,case4_detail_strict,640,3,marriage,True,new,352
iter0,case4_detail_strict,640,4,deathDate,False,reused,352
iter0,case4_detail_strict,640,5,deathCause,True,new,353
iter0,case4_detail_strict,641,0,author,False,reused,353
iter0,case4_detail_strict,641,1,dateOfBirth,False,reused,353
iter0,case4_detail_strict,642,0,author,False,reused,353
iter0,case4_detail_strict,642,1,precedes,False,reused,353
iter0,case4_detail_strict,643,0,sportsOffered,False,reused,353
iter0,case4_detail_strict,643,1,designatedAs,True,new,354
iter0,case4_detail_strict,643,2,affiliatedWith,False,reused,354
iter0,case4_detail_strict,643,3,locatedIn,True,new,355
iter0,case4_detail_strict,643,4,campus_location,False,reused,355
iter0,case4_detail_strict,643,5,staffSize,False,reused,355
iter0,case4_detail_strict,643,6,director,False,reused,355
iter0,case4_detail_strict,643,7,affiliatedWith,False,reused,355
iter0,case4_detail_strict,644,0,bodyStyle,False,reused,355
iter0,case4_detail_strict,644,1,produced,False,reused,355
iter0,case4_detail_strict,644,2,extinctionDate,False,reused,355
iter0,case4_detail_strict,645,0,numberOfMembers,False,reused,355
iter0,case4_detail_strict,645,1,league,False,reused,355
iter0,case4_detail_strict,645,2,playedInSeason,False,reused,355
iter0,case4_detail_strict,645,3,ground,False,reused,355
iter0,case4_detail_strict,645,4,location,False,reused,355
iter0,case4_detail_strict,647,0,nationality,False,reused,355
iter0,case4_detail_strict,647,1,occupation,False,reused,355
iter0,case4_detail_strict,647,2,placeOfBirth,False,reused,355
iter0,case4_detail_strict,647,3,bornIn,False,reused,355
iter0,case4_detail_strict,647,4,attendedSchool,False,reused,355
iter0,case4_detail_strict,648,0,operatingOrganisation,False,reused,355
iter0,case4_detail_strict,648,1,runwayLength,False,reused,355
iter0,case4_detail_strict,649,0,serves,False,reused,355
iter0,case4_detail_strict,649,1,operatedBy,False,reused,355
iter0,case4_detail_strict,650,0,locatedIn,False,reused,355
iter0,case4_detail_strict,650,1,affiliation,False,reused,355
iter0,case4_detail_strict,650,2,isPartOf,False,reused,355
iter0,case4_detail_strict,651,0,numberOfStudents,False,reused,355
iter0,case4_detail_strict,651,1,doctoralStudents,False,reused,355
iter0,case4_detail_strict,652,0,isPartOf,False,reused,355
iter0,case4_detail_strict,652,1,locatedInCountry,False,reused,355
iter0,case4_detail_strict,652,2,utcOffset,False,reused,355
iter0,case4_detail_strict,653,0,author,False,reused,355
iter0,case4_detail_strict,654,0,undergraduateStudentCount,False,reused,355
iter0,case4_detail_strict,654,1,numberOfStaffMembers,False,reused,355
iter0,case4_detail_strict,654,2,numberOfPostgraduates,True,new,356
iter0,case4_detail_strict,654,3,locatedIn,False,reused,356
iter0,case4_detail_strict,654,4,postalCode,False,reused,356
iter0,case4_detail_strict,655,0,population,False,reused,356
iter0,case4_detail_strict,656,0,degree,False,reused,356
iter0,case4_detail_strict,656,1,year,False,reused,356
iter0,case4_detail_strict,656,2,birthPlace,False,reused,356
iter0,case4_detail_strict,656,3,dateOfBirth,False,reused,356
iter0,case4_detail_strict,657,0,postalCode,False,reused,356
iter0,case4_detail_strict,658,0,type,False,reused,356
iter0,case4_detail_strict,659,0,contains,False,reused,356
iter0,case4_detail_strict,659,1,nameOfGround,True,new,357
iter0,case4_detail_strict,659,2,nickname,False,reused,357
iter0,case4_detail_strict,659,3,playedInLeague,False,reused,357
iter0,case4_detail_strict,659,4,numberOfMembers,False,reused,357
iter0,case4_detail_strict,659,5,country,False,reused,357
iter0,case4_detail_strict,659,6,championOf,True,new,358
iter0,case4_detail_strict,659,7,country,False,reused,358
iter0,case4_detail_strict,660,0,playsInstrument,False,reused,358
iter0,case4_detail_strict,660,1,playsInstrument,False,reused,358
iter0,case4_detail_strict,661,0,occupation,False,reused,358
iter0,case4_detail_strict,661,1,dateOfBirth,False,reused,358
iter0,case4_detail_strict,661,2,wasMemberOf,False,reused,358
iter0,case4_detail_strict,661,3,wasMemberOf,False,reused,358
iter0,case4_detail_strict,662,0,bornIn,False,reused,358
iter0,case4_detail_strict,662,1,diedIn,False,reused,358
iter0,case4_detail_strict,662,2,nationality,False,reused,358
iter0,case4_detail_strict,662,3,attendedSchool,False,reused,358
iter0,case4_detail_strict,662,4,country,False,reused,358
iter0,case4_detail_strict,663,0,starring,False,reused,358
iter0,case4_detail_strict,663,1,creator,False,reused,358
iter0,case4_detail_strict,663,2,broadcastedBy,False,reused,358
iter0,case4_detail_strict,664,0,isPartOf,False,reused,358
iter0,case4_detail_strict,665,0,bornOn,False,reused,358
iter0,case4_detail_strict,665,1,mission,False,reused,358
iter0,case4_detail_strict,665,2,mission,False,reused,358
iter0,case4_detail_strict,666,0,yearErected,False,reused,358
iter0,case4_detail_strict,666,1,category,False,reused,358
iter0,case4_detail_strict,666,2,location,False,reused,358
iter0,case4_detail_strict,666,3,isPartOf,False,reused,358
iter0,case4_detail_strict,666,4,location,False,reused,358
iter0,case4_detail_strict,667,0,owns,False,reused,358
iter0,case4_detail_strict,667,1,currentTenants,False,reused,358
iter0,case4_detail_strict,667,2,architect,False,reused,358
iter0,case4_detail_strict,667,3,location,False,reused,358
iter0,case4_detail_strict,668,0,isA,False,reused,358
iter0,case4_detail_strict,668,1,ethnicGroup,False,reused,358
iter0,case4_detail_strict,669,0,diedIn,False,reused,358
iter0,case4_detail_strict,669,1,hasPopulationDensity,True,new,359
iter0,case4_detail_strict,669,2,longName,False,reused,359
iter0,case4_detail_strict,669,3,isCapitalOf,True,new,360
iter0,case4_detail_strict,669,4,isNationalityOf,True,new,361
iter0,case4_detail_strict,670,0,population,False,reused,361
iter0,case4_detail_strict,671,0,isA,False,reused,361
iter0,case4_detail_strict,671,1,currentLocation,False,reused,361
iter0,case4_detail_strict,671,2,makes,False,reused,361
iter0,case4_detail_strict,671,3,isManagedBy,False,reused,361
iter0,case4_detail_strict,672,0,isA,False,reused,361
iter0,case4_detail_strict,672,1,firstAiredOn,True,new,362
iter0,case4_detail_strict,672,2,headquartersLocation,False,reused,362
iter0,case4_detail_strict,673,0,bornIn,False,reused,362
iter0,case4_detail_strict,673,1,diedIn,False,reused,362
iter0,case4_detail_strict,673,2,ethnicGroup,False,reused,362
