iter,case,idx,relation_events_at_idx,new_relations_at_idx,reused_relations_at_idx,new_relation_names,cumulative_relations
iter0,case4_detail_strict,48,6,2,4,has; isLocatedIn,86
iter0,case4_detail_strict,49,5,1,4,periapsis,87
iter0,case4_detail_strict,50,3,1,2,playsInstrument,88
iter0,case4_detail_strict,51,4,2,2,operates; isBasedIn,90
iter0,case4_detail_strict,52,2,1,1,placeOfOrigin,91
iter0,case4_detail_strict,53,4,2,2,education; receivedAward,93
iter0,case4_detail_strict,54,3,0,3,,93
iter0,case4_detail_strict,55,2,0,2,,93
iter0,case4_detail_strict,56,4,2,2,serves; locationElevation,95
iter0,case4_detail_strict,57,2,0,2,,95
iter0,case4_detail_strict,58,5,1,4,populationGroup,96
iter0,case4_detail_strict,59,2,0,2,,96
iter0,case4_detail_strict,60,4,2,2,productionStartYear; productionEndYear,98
iter0,case4_detail_strict,61,2,1,1,timezone,99
iter0,case4_detail_strict,62,2,1,1,founder,100
iter0,case4_detail_strict,63,1,1,0,attendedSchool,101
iter0,case4_detail_strict,64,3,1,2,epoch,102
iter0,case4_detail_strict,65,3,0,3,,102
iter0,case4_detail_strict,66,6,3,3,numberOfStudents; doctoralStudents; staffMembers,105
iter0,case4_detail_strict,67,5,2,3,canBeVaryWith; inhabitants,107
iter0,case4_detail_strict,68,2,0,2,,107
iter0,case4_detail_strict,69,6,2,4,wasMemberOf; retiredOn,109
iter0,case4_detail_strict,70,2,1,1,enrollment,110
iter0,case4_detail_strict,71,3,0,3,,110
iter0,case4_detail_strict,72,2,2,0,author; numberOfPages,112
iter0,case4_detail_strict,73,6,1,5,timeZone,113
iter0,case4_detail_strict,74,1,1,0,areaCode,114
iter0,case4_detail_strict,75,6,0,6,,114
iter0,case4_detail_strict,76,4,2,2,playedInSeason; wonLeague,116
iter0,case4_detail_strict,77,2,0,2,,116
iter0,case4_detail_strict,78,3,1,2,locationRelation,117
iter0,case4_detail_strict,79,2,0,2,,117
iter0,case4_detail_strict,80,5,0,5,,117
iter0,case4_detail_strict,81,1,0,1,,117
iter0,case4_detail_strict,82,6,2,4,year; isChampion,119
iter0,case4_detail_strict,83,5,0,5,,119
iter0,case4_detail_strict,84,4,0,4,,119
iter0,case4_detail_strict,85,4,2,2,earnings; hasSubsidiary,121
iter0,case4_detail_strict,86,1,0,1,,121
iter0,case4_detail_strict,87,3,0,3,,121
iter0,case4_detail_strict,88,6,3,3,homeGround; nickname; previousChampion,124
iter0,case4_detail_strict,89,2,0,2,,124
iter0,case4_detail_strict,90,4,3,1,height; previousTeam; previousRole,127
iter0,case4_detail_strict,91,4,3,1,starring; network; genre,130
iter0,case4_detail_strict,92,3,0,3,,130
iter0,case4_detail_strict,93,6,1,5,deathDate,131
iter0,case4_detail_strict,94,1,0,1,,131
iter0,case4_detail_strict,95,3,1,2,playedFor,132
iter0,case4_detail_strict,96,2,0,2,,132
iter0,case4_detail_strict,97,2,0,2,,132
iter0,case4_detail_strict,98,2,0,2,,132
iter0,case4_detail_strict,99,4,1,3,headquartersLocation,133
iter0,case4_detail_strict,100,5,2,3,publisher; precedes,135
iter0,case4_detail_strict,101,2,0,2,,135
iter0,case4_detail_strict,102,2,0,2,,135
iter0,case4_detail_strict,103,3,1,2,rotation_period,136
iter0,case4_detail_strict,104,4,3,1,contains; established; southeast_of,139
iter0,case4_detail_strict,105,1,1,0,builder,140
iter0,case4_detail_strict,106,4,0,4,,140
iter0,case4_detail_strict,107,6,1,5,toTheSouthEastOf,141
iter0,case4_detail_strict,108,4,1,3,originCountry,142
iter0,case4_detail_strict,109,6,1,5,rotationalPeriod,143
iter0,case4_detail_strict,110,3,0,3,,143
iter0,case4_detail_strict,111,5,3,2,parent; actedIn; headquarters,146
iter0,case4_detail_strict,112,6,3,3,owns; completionDate; startDateConstruction,149
iter0,case4_detail_strict,113,2,0,2,,149
iter0,case4_detail_strict,114,5,3,2,foundingPlace; founded; numberOfEmployees,152
iter0,case4_detail_strict,115,1,0,1,,152
iter0,case4_detail_strict,116,2,0,2,,152
iter0,case4_detail_strict,117,3,1,2,revenue,153
iter0,case4_detail_strict,118,2,0,2,,153
iter0,case4_detail_strict,119,5,0,5,,153
iter0,case4_detail_strict,120,1,1,0,foundedBy,154
iter0,case4_detail_strict,121,1,0,1,,154
iter0,case4_detail_strict,122,5,1,4,runwaySurface,155
iter0,case4_detail_strict,123,2,0,2,,155
iter0,case4_detail_strict,124,4,1,3,airedOn,156
iter0,case4_detail_strict,125,2,0,2,,156
iter0,case4_detail_strict,126,1,0,1,,156
iter0,case4_detail_strict,127,2,0,2,,156
iter0,case4_detail_strict,128,7,2,5,yearInLeague; winLeague,158
iter0,case4_detail_strict,129,5,1,4,category,159
iter0,case4_detail_strict,130,2,0,2,,159
iter0,case4_detail_strict,131,5,3,2,isAssociatedWith; director; awardedTechnicalCampusStatusTo,162
iter0,case4_detail_strict,132,4,1,3,operatingOrganization,163
iter0,case4_detail_strict,133,2,1,1,isAffiliatedTo,164
iter0,case4_detail_strict,134,4,0,4,,164
iter0,case4_detail_strict,135,3,0,3,,164
iter0,case4_detail_strict,136,2,1,1,undergraduateStudentCount,165
iter0,case4_detail_strict,137,2,1,1,productionLocation,166
iter0,case4_detail_strict,138,5,1,4,establishmentYear,167
iter0,case4_detail_strict,139,3,0,3,,167
iter0,case4_detail_strict,140,3,0,3,,167
iter0,case4_detail_strict,141,3,1,2,placeOfBirth,168
iter0,case4_detail_strict,142,0,0,0,,168
iter0,case4_detail_strict,143,4,1,3,designatedTechnicalCampusStatusTo,169
iter0,case4_detail_strict,144,3,0,3,,169
iter0,case4_detail_strict,145,1,0,1,,169
iter0,case4_detail_strict,146,6,2,4,status; establishedIn,171
iter0,case4_detail_strict,147,6,1,5,ingredient,172
iter0,case4_detail_strict,148,2,0,2,,172
iter0,case4_detail_strict,149,2,1,1,netIncome,173
iter0,case4_detail_strict,150,4,1,3,builtBetween,174
iter0,case4_detail_strict,151,1,1,0,tookPartIn,175
iter0,case4_detail_strict,152,2,2,0,isMemberOf; successor,177
iter0,case4_detail_strict,153,1,0,1,,177
iter0,case4_detail_strict,154,8,3,5,serviceBranch; awardedTo; placeOfDeath,180
iter0,case4_detail_strict,155,2,0,2,,180
iter0,case4_detail_strict,156,4,1,3,currentPosition,181
iter0,case4_detail_strict,157,3,0,3,,181
iter0,case4_detail_strict,158,4,0,4,,181
iter0,case4_detail_strict,159,3,0,3,,181
iter0,case4_detail_strict,160,2,0,2,,181
iter0,case4_detail_strict,161,2,0,2,,181
iter0,case4_detail_strict,162,4,1,3,youthSideOf,182
iter0,case4_detail_strict,163,2,0,2,,182
iter0,case4_detail_strict,164,5,0,5,,182
iter0,case4_detail_strict,165,12,2,10,southwestNeighbour; northNeighbour,184
iter0,case4_detail_strict,166,3,0,3,,184
iter0,case4_detail_strict,167,4,2,2,locationOfBroadcast; lastAiredOn,186
iter0,case4_detail_strict,168,3,0,3,,186
iter0,case4_detail_strict,169,6,0,6,,186
iter0,case4_detail_strict,170,1,0,1,,186
iter0,case4_detail_strict,171,4,2,2,peopleName; hasItem,188
iter0,case4_detail_strict,172,3,1,2,releaseDate,189
iter0,case4_detail_strict,173,5,2,3,dateOfDeath; locationOfDeath,191
iter0,case4_detail_strict,174,1,1,0,longName,192
iter0,case4_detail_strict,175,5,0,5,,192
iter0,case4_detail_strict,176,3,0,3,,192
iter0,case4_detail_strict,177,1,0,1,,192
iter0,case4_detail_strict,178,3,0,3,,192
iter0,case4_detail_strict,179,4,2,2,playedIn; winningLeague,194
iter0,case4_detail_strict,180,3,1,2,operatingOrganisation,195
iter0,case4_detail_strict,181,2,0,2,,195
iter0,case4_detail_strict,182,2,1,1,discovered,196
iter0,case4_detail_strict,183,3,1,2,officialLanguage,197
iter0,case4_detail_strict,184,2,0,2,,197
iter0,case4_detail_strict,185,3,0,3,,197
iter0,case4_detail_strict,186,1,1,0,formerTeam,198
iter0,case4_detail_strict,187,5,3,2,industry; product; currentLocation,201
iter0,case4_detail_strict,188,6,0,6,,201
iter0,case4_detail_strict,189,4,1,3,isLeagueChampion,202
iter0,case4_detail_strict,190,3,1,2,completedOn,203
iter0,case4_detail_strict,191,4,0,4,,203
iter0,case4_detail_strict,192,4,1,3,manages,204
iter0,case4_detail_strict,193,3,1,2,postgraduateStudents,205
iter0,case4_detail_strict,194,4,0,4,,205
iter0,case4_detail_strict,195,3,0,3,,205
iter0,case4_detail_strict,196,2,1,1,leader,206
iter0,case4_detail_strict,197,3,0,3,,206
iter0,case4_detail_strict,198,1,1,0,isAffiliatedWith,207
iter0,case4_detail_strict,199,3,2,1,firstProducedIn; locationOfProduction,209
iter0,case4_detail_strict,200,1,1,0,area,210
iter0,case4_detail_strict,201,2,0,2,,210
iter0,case4_detail_strict,202,2,0,2,,210
iter0,case4_detail_strict,203,4,1,3,fullName,211
iter0,case4_detail_strict,204,3,0,3,,211
iter0,case4_detail_strict,205,4,0,4,,211
iter0,case4_detail_strict,206,3,0,3,,211
iter0,case4_detail_strict,207,2,0,2,,211
iter0,case4_detail_strict,208,2,1,1,produced,212
iter0,case4_detail_strict,209,3,0,3,,212
iter0,case4_detail_strict,210,5,0,5,,212
iter0,case4_detail_strict,211,5,0,5,,212
iter0,case4_detail_strict,212,3,0,3,,212
iter0,case4_detail_strict,213,2,0,2,,212
iter0,case4_detail_strict,214,2,0,2,,212
iter0,case4_detail_strict,215,1,0,1,,212
iter0,case4_detail_strict,216,5,0,5,,212
iter0,case4_detail_strict,217,5,2,3,represented; position,214
iter0,case4_detail_strict,218,4,0,4,,214
iter0,case4_detail_strict,219,3,0,3,,214
iter0,case4_detail_strict,220,2,0,2,,214
iter0,case4_detail_strict,221,5,2,3,foundingEntity; wasFoundedBy,216
iter0,case4_detail_strict,222,2,0,2,,216
iter0,case4_detail_strict,223,3,0,3,,216
iter0,case4_detail_strict,224,3,0,3,,216
iter0,case4_detail_strict,225,3,1,2,anthem,217
iter0,case4_detail_strict,226,2,0,2,,217
iter0,case4_detail_strict,227,4,0,4,,217
iter0,case4_detail_strict,228,3,0,3,,217
iter0,case4_detail_strict,229,5,0,5,,217
iter0,case4_detail_strict,230,2,0,2,,217
iter0,case4_detail_strict,231,2,0,2,,217
iter0,case4_detail_strict,232,2,0,2,,217
iter0,case4_detail_strict,233,1,0,1,,217
iter0,case4_detail_strict,234,5,0,5,,217
iter0,case4_detail_strict,235,3,0,3,,217
iter0,case4_detail_strict,236,2,0,2,,217
iter0,case4_detail_strict,237,5,1,4,numberOfUndergraduateStudents,218
iter0,case4_detail_strict,238,1,0,1,,218
iter0,case4_detail_strict,239,5,0,5,,218
iter0,case4_detail_strict,240,3,0,3,,218
iter0,case4_detail_strict,241,2,1,1,followedBy,219
iter0,case4_detail_strict,242,9,2,7,graduationYear; yearInPosition,221
iter0,case4_detail_strict,243,2,0,2,,221
iter0,case4_detail_strict,244,5,0,5,,221
iter0,case4_detail_strict,245,1,0,1,,221
iter0,case4_detail_strict,246,4,1,3,full_name,222
iter0,case4_detail_strict,247,2,1,1,yearErected,223
iter0,case4_detail_strict,248,4,0,4,,223
iter0,case4_detail_strict,249,7,1,6,runwayMaterial,224
iter0,case4_detail_strict,250,3,2,1,broughtUpBy; firstBroadcast,226
iter0,case4_detail_strict,251,3,1,2,leaderName,227
iter0,case4_detail_strict,252,4,0,4,,227
iter0,case4_detail_strict,253,2,1,1,publicationDate,228
iter0,case4_detail_strict,254,5,1,4,affiliatedWith,229
iter0,case4_detail_strict,255,5,0,5,,229
iter0,case4_detail_strict,256,4,1,3,orbital_period,230
iter0,case4_detail_strict,257,4,1,3,staffSize,231
iter0,case4_detail_strict,258,1,0,1,,231
iter0,case4_detail_strict,259,1,0,1,,231
iter0,case4_detail_strict,260,1,1,0,firstAppearance,232
iter0,case4_detail_strict,261,2,0,2,,232
iter0,case4_detail_strict,262,4,0,4,,232
iter0,case4_detail_strict,263,2,0,2,,232
iter0,case4_detail_strict,264,3,0,3,,232
iter0,case4_detail_strict,265,1,0,1,,232
iter0,case4_detail_strict,266,4,0,4,,232
iter0,case4_detail_strict,267,3,0,3,,232
iter0,case4_detail_strict,268,2,0,2,,232
iter0,case4_detail_strict,269,1,1,0,nationalAnthem,233
iter0,case4_detail_strict,270,2,0,2,,233
iter0,case4_detail_strict,271,2,0,2,,233
iter0,case4_detail_strict,272,2,0,2,,233
iter0,case4_detail_strict,273,1,0,1,,233
iter0,case4_detail_strict,274,1,0,1,,233
iter0,case4_detail_strict,275,2,0,2,,233
iter0,case4_detail_strict,276,2,0,2,,233
iter0,case4_detail_strict,277,2,0,2,,233
iter0,case4_detail_strict,278,6,1,5,builtOn,234
iter0,case4_detail_strict,279,2,0,2,,234
iter0,case4_detail_strict,280,4,1,3,leadershipTitle,235
iter0,case4_detail_strict,281,4,2,2,productionPeriod; manufacturer,237
iter0,case4_detail_strict,282,8,1,7,hasBird,238
iter0,case4_detail_strict,283,3,0,3,,238
iter0,case4_detail_strict,284,4,3,1,isChampionOf; containsTeam; competedIn,241
iter0,case4_detail_strict,285,3,0,3,,241
iter0,case4_detail_strict,286,2,0,2,,241
iter0,case4_detail_strict,287,2,0,2,,241
iter0,case4_detail_strict,288,3,0,3,,241
iter0,case4_detail_strict,289,2,0,2,,241
iter0,case4_detail_strict,290,1,0,1,,241
iter0,case4_detail_strict,291,2,0,2,,241
iter0,case4_detail_strict,292,2,0,2,,241
iter0,case4_detail_strict,293,5,0,5,,241
iter0,case4_detail_strict,294,5,0,5,,241
iter0,case4_detail_strict,295,2,1,1,coach,242
iter0,case4_detail_strict,296,1,1,0,postalCode,243
iter0,case4_detail_strict,297,1,0,1,,243
iter0,case4_detail_strict,298,5,0,5,,243
iter0,case4_detail_strict,299,3,0,3,,243
iter0,case4_detail_strict,300,3,0,3,,243
iter0,case4_detail_strict,301,2,0,2,,243
iter0,case4_detail_strict,302,6,0,6,,243
iter0,case4_detail_strict,303,1,1,0,isLeaderOf,244
iter0,case4_detail_strict,304,1,0,1,,244
iter0,case4_detail_strict,305,3,1,2,isServedAs,245
iter0,case4_detail_strict,306,2,0,2,,245
iter0,case4_detail_strict,307,2,1,1,sequelTo,246
iter0,case4_detail_strict,308,3,0,3,,246
iter0,case4_detail_strict,309,2,0,2,,246
iter0,case4_detail_strict,310,4,0,4,,246
iter0,case4_detail_strict,311,4,1,3,presidentDuringTenure,247
iter0,case4_detail_strict,312,5,0,5,,247
iter0,case4_detail_strict,313,3,0,3,,247
iter0,case4_detail_strict,314,4,0,4,,247
iter0,case4_detail_strict,315,7,0,7,,247
iter0,case4_detail_strict,316,2,0,2,,247
iter0,case4_detail_strict,317,3,0,3,,247
iter0,case4_detail_strict,318,3,1,2,formerlyPlayedWith,248
iter0,case4_detail_strict,319,1,1,0,playInLeague,249
iter0,case4_detail_strict,320,1,0,1,,249
iter0,case4_detail_strict,321,2,0,2,,249
iter0,case4_detail_strict,322,3,0,3,,249
iter0,case4_detail_strict,323,1,0,1,,249
iter0,case4_detail_strict,324,1,0,1,,249
iter0,case4_detail_strict,325,2,1,1,endedManufacturingOf,250
iter0,case4_detail_strict,326,5,2,3,citizenship; presidentDuringService,252
iter0,case4_detail_strict,327,3,0,3,,252
iter0,case4_detail_strict,328,2,0,2,,252
iter0,case4_detail_strict,329,9,1,8,mainIngredient,253
iter0,case4_detail_strict,330,1,0,1,,253
iter0,case4_detail_strict,331,2,0,2,,253
iter0,case4_detail_strict,332,3,1,2,role,254
iter0,case4_detail_strict,333,3,0,3,,254
iter0,case4_detail_strict,334,3,0,3,,254
iter0,case4_detail_strict,335,4,0,4,,254
iter0,case4_detail_strict,336,4,1,3,undergraduateStudents,255
iter0,case4_detail_strict,337,7,1,6,selectedYear,256
iter0,case4_detail_strict,338,7,0,7,,256
iter0,case4_detail_strict,339,1,0,1,,256
iter0,case4_detail_strict,340,1,1,0,language,257
iter0,case4_detail_strict,341,4,0,4,,257
iter0,case4_detail_strict,342,3,0,3,,257
iter0,case4_detail_strict,343,3,0,3,,257
iter0,case4_detail_strict,344,5,2,3,inOfficeWith; countryOfCitizenship,259
iter0,case4_detail_strict,345,4,2,2,isBasedAt; airedShowOn,261
iter0,case4_detail_strict,346,3,0,3,,261
iter0,case4_detail_strict,347,2,0,2,,261
iter0,case4_detail_strict,348,1,0,1,,261
iter0,case4_detail_strict,349,6,1,5,awardedBy,262
iter0,case4_detail_strict,350,3,1,2,engine,263
iter0,case4_detail_strict,351,5,1,4,wrote,264
iter0,case4_detail_strict,352,4,0,4,,264
iter0,case4_detail_strict,353,2,0,2,,264
iter0,case4_detail_strict,354,6,1,5,isServedBy,265
iter0,case4_detail_strict,355,2,1,1,icaoIdentifier,266
iter0,case4_detail_strict,356,8,1,7,countryOfBirth,267
iter0,case4_detail_strict,357,2,1,1,bornWithin,268
iter0,case4_detail_strict,358,3,0,3,,268
iter0,case4_detail_strict,359,2,0,2,,268
iter0,case4_detail_strict,360,2,1,1,hasMember,269
iter0,case4_detail_strict,361,5,1,4,constructionStart,270
iter0,case4_detail_strict,362,4,0,4,,270
iter0,case4_detail_strict,363,3,0,3,,270
iter0,case4_detail_strict,364,2,1,1,born,271
iter0,case4_detail_strict,365,4,1,3,direction,272
iter0,case4_detail_strict,366,4,1,3,lastAired,273
iter0,case4_detail_strict,367,4,1,3,isManagedBy,274
iter0,case4_detail_strict,368,1,0,1,,274
iter0,case4_detail_strict,369,3,2,1,citizens; countryOrigin,276
iter0,case4_detail_strict,370,4,0,4,,276
iter0,case4_detail_strict,371,1,0,1,,276
iter0,case4_detail_strict,372,2,0,2,,276
iter0,case4_detail_strict,373,2,0,2,,276
iter0,case4_detail_strict,374,5,1,4,ownedBy,277
iter0,case4_detail_strict,375,5,1,4,wasOn,278
iter0,case4_detail_strict,376,3,0,3,,278
iter0,case4_detail_strict,377,2,0,2,,278
iter0,case4_detail_strict,378,2,0,2,,278
iter0,case4_detail_strict,379,2,1,1,studentBody_size,279
iter0,case4_detail_strict,380,3,0,3,,279
iter0,case4_detail_strict,381,6,0,6,,279
iter0,case4_detail_strict,382,2,0,2,,279
iter0,case4_detail_strict,383,4,0,4,,279
iter0,case4_detail_strict,384,3,1,2,channel,280
iter0,case4_detail_strict,385,5,0,5,,280
iter0,case4_detail_strict,386,5,2,3,headquarteredIn; totalNumberOfStudents,282
iter0,case4_detail_strict,387,3,0,3,,282
iter0,case4_detail_strict,388,2,1,1,shownBy,283
iter0,case4_detail_strict,389,2,0,2,,283
iter0,case4_detail_strict,390,1,0,1,,283
iter0,case4_detail_strict,391,4,0,4,,283
iter0,case4_detail_strict,392,5,0,5,,283
iter0,case4_detail_strict,393,1,0,1,,283
iter0,case4_detail_strict,394,2,0,2,,283
iter0,case4_detail_strict,395,5,1,4,otherTeam,284
iter0,case4_detail_strict,396,2,0,2,,284
iter0,case4_detail_strict,397,3,0,3,,284
iter0,case4_detail_strict,398,2,0,2,,284
iter0,case4_detail_strict,399,3,1,2,bodyStyle,285
iter0,case4_detail_strict,400,4,2,2,associatedWith; beganMusicalCareer,287
iter0,case4_detail_strict,401,4,0,4,,287
iter0,case4_detail_strict,402,1,0,1,,287
iter0,case4_detail_strict,403,6,1,5,neighbor,288
iter0,case4_detail_strict,404,1,0,1,,288
iter0,case4_detail_strict,405,4,0,4,,288
iter0,case4_detail_strict,406,5,1,4,statusGrantedBy,289
iter0,case4_detail_strict,407,3,0,3,,289
iter0,case4_detail_strict,408,2,0,2,,289
iter0,case4_detail_strict,409,1,1,0,assemblyLocation,290
iter0,case4_detail_strict,410,6,1,5,campusLocation,291
iter0,case4_detail_strict,411,1,0,1,,291
iter0,case4_detail_strict,412,1,0,1,,291
iter0,case4_detail_strict,413,3,0,3,,291
iter0,case4_detail_strict,414,5,0,5,,291
iter0,case4_detail_strict,415,2,0,2,,291
iter0,case4_detail_strict,416,1,1,0,cosparId,292
iter0,case4_detail_strict,417,4,0,4,,292
iter0,case4_detail_strict,418,4,1,3,city,293
iter0,case4_detail_strict,419,5,0,5,,293
iter0,case4_detail_strict,420,2,0,2,,293
iter0,case4_detail_strict,421,6,1,5,mainDishType,294
iter0,case4_detail_strict,422,1,0,1,,294
iter0,case4_detail_strict,423,1,0,1,,294
iter0,case4_detail_strict,424,2,0,2,,294
iter0,case4_detail_strict,425,2,1,1,debutTeam,295
iter0,case4_detail_strict,426,4,0,4,,295
iter0,case4_detail_strict,427,1,1,0,isEthnicGroup,296
iter0,case4_detail_strict,428,2,0,2,,296
iter0,case4_detail_strict,429,3,2,1,presidentServedUnder; succeededBy,298
iter0,case4_detail_strict,430,4,0,4,,298
iter0,case4_detail_strict,431,5,0,5,,298
iter0,case4_detail_strict,432,2,0,2,,298
iter0,case4_detail_strict,433,2,0,2,,298
iter0,case4_detail_strict,434,4,0,4,,298
iter0,case4_detail_strict,435,3,0,3,,298
iter0,case4_detail_strict,436,2,0,2,,298
iter0,case4_detail_strict,437,2,0,2,,298
iter0,case4_detail_strict,438,5,0,5,,298
iter0,case4_detail_strict,439,1,0,1,,298
iter0,case4_detail_strict,440,3,0,3,,298
iter0,case4_detail_strict,441,2,0,2,,298
iter0,case4_detail_strict,442,2,0,2,,298
iter0,case4_detail_strict,443,2,0,2,,298
iter0,case4_detail_strict,444,2,0,2,,298
iter0,case4_detail_strict,445,3,0,3,,298
iter0,case4_detail_strict,446,1,0,1,,298
iter0,case4_detail_strict,447,4,1,3,absolute_magnitude,299
iter0,case4_detail_strict,448,2,1,1,numberOfStaffMembers,300
iter0,case4_detail_strict,449,2,1,1,locationOfOccurrence,301
iter0,case4_detail_strict,450,3,1,2,currentlyPlaysFor,302
iter0,case4_detail_strict,451,4,0,4,,302
iter0,case4_detail_strict,452,1,0,1,,302
iter0,case4_detail_strict,453,3,0,3,,302
iter0,case4_detail_strict,454,2,0,2,,302
iter0,case4_detail_strict,455,1,0,1,,302
iter0,case4_detail_strict,456,2,0,2,,302
iter0,case4_detail_strict,457,4,0,4,,302
iter0,case4_detail_strict,458,3,1,2,populationMetro,303
iter0,case4_detail_strict,459,4,0,4,,303
iter0,case4_detail_strict,460,3,0,3,,303
iter0,case4_detail_strict,461,3,1,2,keyPerson,304
iter0,case4_detail_strict,462,3,0,3,,304
iter0,case4_detail_strict,463,2,1,1,operatingOrganisationFor,305
iter0,case4_detail_strict,464,8,0,8,,305
iter0,case4_detail_strict,465,4,1,3,CEO,306
iter0,case4_detail_strict,466,3,1,2,isHomeTo,307
iter0,case4_detail_strict,467,5,0,5,,307
iter0,case4_detail_strict,468,1,0,1,,307
iter0,case4_detail_strict,469,2,0,2,,307
iter0,case4_detail_strict,470,2,0,2,,307
iter0,case4_detail_strict,471,1,0,1,,307
iter0,case4_detail_strict,472,2,1,1,starredIn,308
iter0,case4_detail_strict,473,4,0,4,,308
iter0,case4_detail_strict,474,2,0,2,,308
iter0,case4_detail_strict,475,2,0,2,,308
iter0,case4_detail_strict,476,3,1,2,currentSenator,309
iter0,case4_detail_strict,477,7,2,5,nativeOf; degree,311
iter0,case4_detail_strict,478,2,0,2,,311
iter0,case4_detail_strict,479,6,2,4,playedInLeague; name,313
iter0,case4_detail_strict,480,2,0,2,,313
iter0,case4_detail_strict,481,3,0,3,,313
iter0,case4_detail_strict,482,3,0,3,,313
iter0,case4_detail_strict,483,2,0,2,,313
iter0,case4_detail_strict,484,4,0,4,,313
iter0,case4_detail_strict,485,10,2,8,servedAt; inhabitedBy,315
iter0,case4_detail_strict,486,1,0,1,,315
iter0,case4_detail_strict,487,3,0,3,,315
iter0,case4_detail_strict,488,5,0,5,,315
iter0,case4_detail_strict,489,3,0,3,,315
iter0,case4_detail_strict,490,4,0,4,,315
iter0,case4_detail_strict,491,2,0,2,,315
iter0,case4_detail_strict,492,4,1,3,hadCampusIn,316
iter0,case4_detail_strict,493,2,1,1,hasOfficial,317
iter0,case4_detail_strict,494,3,1,2,runwaySurfaceType,318
iter0,case4_detail_strict,495,4,0,4,,318
iter0,case4_detail_strict,496,3,0,3,,318
iter0,case4_detail_strict,497,2,0,2,,318
iter0,case4_detail_strict,498,4,1,3,winLeagueTitle,319
iter0,case4_detail_strict,499,1,1,0,isFoundationPlace,320
iter0,case4_detail_strict,500,2,0,2,,320
iter0,case4_detail_strict,501,5,1,4,categorization,321
iter0,case4_detail_strict,502,2,1,1,runwaySurfaceMaterial,322
iter0,case4_detail_strict,503,3,0,3,,322
iter0,case4_detail_strict,504,2,0,2,,322
iter0,case4_detail_strict,505,3,1,2,hasNativeBird,323
iter0,case4_detail_strict,506,2,0,2,,323
iter0,case4_detail_strict,507,1,0,1,,323
iter0,case4_detail_strict,508,7,0,7,,323
iter0,case4_detail_strict,509,2,0,2,,323
iter0,case4_detail_strict,510,6,0,6,,323
iter0,case4_detail_strict,511,4,0,4,,323
iter0,case4_detail_strict,512,7,0,7,,323
iter0,case4_detail_strict,513,3,0,3,,323
iter0,case4_detail_strict,514,3,0,3,,323
iter0,case4_detail_strict,515,1,0,1,,323
iter0,case4_detail_strict,516,2,0,2,,323
iter0,case4_detail_strict,517,5,0,5,,323
iter0,case4_detail_strict,518,2,1,1,draftPick,324
iter0,case4_detail_strict,519,2,0,2,,324
iter0,case4_detail_strict,520,3,0,3,,324
iter0,case4_detail_strict,521,2,0,2,,324
iter0,case4_detail_strict,522,7,1,6,sportsOffered,325
iter0,case4_detail_strict,523,3,1,2,startDateOfCareer,326
iter0,case4_detail_strict,524,3,1,2,hasTeam,327
iter0,case4_detail_strict,525,3,0,3,,327
iter0,case4_detail_strict,526,4,0,4,,327
iter0,case4_detail_strict,527,2,0,2,,327
iter0,case4_detail_strict,528,2,2,0,northOf; locationOf,329
iter0,case4_detail_strict,529,3,0,3,,329
iter0,case4_detail_strict,530,1,0,1,,329
iter0,case4_detail_strict,531,2,0,2,,329
iter0,case4_detail_strict,532,2,0,2,,329
iter0,case4_detail_strict,533,4,0,4,,329
iter0,case4_detail_strict,534,5,0,5,,329
iter0,case4_detail_strict,535,3,0,3,,329
iter0,case4_detail_strict,536,1,0,1,,329
iter0,case4_detail_strict,537,5,0,5,,329
iter0,case4_detail_strict,538,5,0,5,,329
iter0,case4_detail_strict,539,4,0,4,,329
iter0,case4_detail_strict,540,4,0,4,,329
iter0,case4_detail_strict,541,1,0,1,,329
iter0,case4_detail_strict,542,2,0,2,,329
iter0,case4_detail_strict,543,4,0,4,,329
iter0,case4_detail_strict,544,5,0,5,,329
iter0,case4_detail_strict,545,4,0,4,,329
iter0,case4_detail_strict,546,3,0,3,,329
iter0,case4_detail_strict,547,3,0,3,,329
iter0,case4_detail_strict,548,9,0,9,,329
iter0,case4_detail_strict,549,2,0,2,,329
iter0,case4_detail_strict,550,1,0,1,,329
iter0,case4_detail_strict,551,1,0,1,,329
iter0,case4_detail_strict,552,2,0,2,,329
iter0,case4_detail_strict,553,7,0,7,,329
iter0,case4_detail_strict,554,1,0,1,,329
iter0,case4_detail_strict,555,8,0,8,,329
iter0,case4_detail_strict,556,7,0,7,,329
iter0,case4_detail_strict,557,5,2,3,graduatedFrom; yearOfGraduation,331
iter0,case4_detail_strict,558,2,1,1,extinctionDate,332
iter0,case4_detail_strict,559,3,0,3,,332
iter0,case4_detail_strict,560,2,0,2,,332
iter0,case4_detail_strict,561,1,1,0,postalCodeRange,333
iter0,case4_detail_strict,562,3,2,1,created; isStarOf,335
iter0,case4_detail_strict,563,5,1,4,campus_location,336
iter0,case4_detail_strict,564,4,0,4,,336
iter0,case4_detail_strict,565,4,0,4,,336
iter0,case4_detail_strict,566,2,0,2,,336
iter0,case4_detail_strict,567,2,0,2,,336
iter0,case4_detail_strict,568,5,0,5,,336
iter0,case4_detail_strict,569,5,1,4,servesAs,337
iter0,case4_detail_strict,570,4,0,4,,337
